時間,Group1_Production_包装機(産業機械)_#06,Group1_Production_包装機(産業機械)_#16,Group2_Production_産業機械_#04,Group2_Production_産業機械_#05,Group2_Production_産業機械_#08,Group2_Production_産業機械_#11,Group2_Production_産業機械_#13,Group3_Production_成形機(産業機械)_#02,Group4_Production_産業機械_#03,Group4_Production_産業機械_#09,Group4_Production_産業機械_#12,Group5_Production_産業機械_#14,Group6_Production_産業機械_#01,Group7_Production_産業機械_#07,Group8_Production_産業機械_#15,Group9_Production_産業機械_#10,
00:36,1127.2,3,1356.6000000000001,729,814.4,687.6,1236.8,585.8,1334.3999999999999,1776.8000000000002,215.39999999999998,403.59999999999997,124.6,17.599999999999998,19.6,16.8,
00:37,929.8,0,1141.8,591.6,662.8,569.4,1034.3999999999999,501.19999999999993,1144.6,1504.4,172.4,356.59999999999997,83.6,22.400000000000002,16.6,16.6,
00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:41,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:23,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,
01:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:26,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:39,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
01:40,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
01:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:49,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
01:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:22,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0.2,
02:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:26,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
02:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:00,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
03:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:07,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,
03:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:15,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
03:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:34,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0.2,0,
03:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:54,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
03:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:57,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
03:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:17,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
04:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:27,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
04:28,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
04:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:32,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,
04:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:35,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0.2,0,0,
04:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:50,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
04:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:09,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:13,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,
05:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,
05:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05:38,603.2,0,401.99999999999994,308.40000000000003,302.59999999999997,242.79999999999998,410.79999999999995,45.2,591.8000000000001,795.4,45.4,127.4,40,24.8,0.2,14.6,
05:39,916.6,1.4000000000000001,878.5999999999999,569.6,579.6,459.99999999999994,783.6,180.4,1170.8,1539.2,94.8,383,7.6,6.2,9.4,37.4,
05:40,848,0,1152,658,717.1999999999999,650,882.1999999999999,437.2,1542.3999999999999,1882.6000000000001,185,596.6,16.2,6.6000000000000005,25.6,73,
05:41,836,0,1189.4,688.8,769,630,885.3999999999999,492.6,1530,1871,206.6,548.8000000000001,0,9.4,32.4,62.4,
05:42,799.2,0,1203.8,685.8,781.6,618.6,887.8,478.8,1532.4,1883.6,175.8,594.6,0,15.4,33.800000000000004,61,
05:43,785.2,0,1259.3999999999999,686.5999999999999,786.4,626,907.8,544.6,1580.8,1921.2,204.4,604.6,0,13.600000000000001,36.199999999999996,64.2,
05:44,773.8000000000001,0,1300.3999999999999,683.4,782,636.4,919.4000000000001,611.4,1607.8,1923.1999999999998,225.8,589,0,10.2,37.6,59,
05:45,782.8000000000001,0,1200,691.8000000000001,771,630.4,862.8,476.6,1555.2,1884.4,194.2,607.5999999999999,0,6.4,26.8,65.8,
05:46,772.2,0,1214.4,682,787,608.1999999999999,886.5999999999999,498.00000000000006,1532.6000000000001,1882,189.2,591,0,8.200000000000001,31.6,62.4,
05:47,711.2,0,1181.4,672.6,795.6,616,832.6,536.2,1569.8,1875,192.6,619.4,0,12.2,32.2,63.4,
05:48,669.8000000000001,0,1173.8,658.6,818,593.2,828.4000000000001,590.8000000000001,1559.6,1855.8,192.79999999999998,618.4,0,18.6,34.599999999999994,56.39999999999999,
05:49,702.8,0,1164.8,681.2,828.8000000000001,595.2,848.1999999999999,529,1541,1864.6000000000001,166,627.4,0,27,35.4,59,
05:50,726.4,0,1170.8,679.8,819.2,602.4,848.8,550.8,1537.2,1852.1999999999998,178,613.1999999999999,0,30.8,35.4,54,
05:51,700.1999999999999,0,1163.6,661.8000000000001,814.1999999999999,594.2,852.9999999999999,567,1545.2,1847.4,185.20000000000002,616.4,0,33.4,29.4,53.6,
05:52,690.4,0,1155,654.8,819.6,614.8,840.8,534.1999999999999,1553.8,1864.2,176.8,636.4,0,29.4,32.4,59,
05:53,677.8,0,1174.2,665,822.1999999999999,604.4,837.2,599.6,1548.1999999999998,1843.1999999999998,189.79999999999998,613.4000000000001,0,23,37,55.2,
05:54,663.4000000000001,0,1351.8000000000002,676.1999999999999,830.8,651.4,960.8000000000001,760.2,1639.8,1911.4,242.60000000000002,618,0,21.6,50.2,48,
05:55,668,0,1421.8,695.2,845.2,703.8000000000001,978.9999999999999,833.2,1691.8,1924.8000000000002,270.2,614,0,28.799999999999997,46.6,46.400000000000006,
05:56,691.6,0,1418.6,695.2,854.8,682,1019.8000000000001,883.2,1658.6,1911,275.4,583.8,0,36,54,37.8,
05:57,682.4,0,1436.8,686.8000000000001,860.6,682.8000000000001,1018.4,893.6,1663.8000000000002,1935.6000000000001,284.4,589.6,1.4000000000000001,45.800000000000004,52.2,37.4,
05:58,691.6,0,1398.1999999999998,689,854.4000000000001,686.5999999999999,1003.2,869.6,1643.8,1914.6000000000001,275.8,585.2,0,43.6,51,37.4,
05:59,608.4,0,1468.2,691.8000000000001,861.8000000000001,698.6,1021.4000000000001,943.2,1698.9999999999998,1916.6000000000001,292,615.8000000000001,4.6,34.4,46.6,39,
06:00,638,0,1406.2,679.4,809.4,751.6,982.6,831.6,1738.8000000000002,1961,264.2,696,5.800000000000001,38.800000000000004,44,56.599999999999994,
06:01,622,0,1402.6,715,866.6,706.4,985.2,871.8,1678.3999999999999,1880.3999999999999,250.4,636.2,0,49.8,48.8,32.6,
06:02,775.6,0,1368.6,727.2,843.2,733.6,1007.4,824.2,1607.4,1879.4,275.2,559,1.6,45.2,39,43.6,
06:03,773,0,1379.8,713,847.6000000000001,710.6,1048.4,845.8000000000001,1602.6,1859.6,269.20000000000005,541.4,0.6,48,41.199999999999996,33.2,
06:04,740.2,0,1410.2,696.8,852.2,710.8,1054.8,930.0000000000001,1616,1836.6,283.8,521.1999999999999,4,49.6,40.6,24.8,
06:05,731.2,0,1403.2,689.8,832,689.8,1040,908.4,1626.3999999999999,1824.6,267.6,522,0,50.6,38.4,22,
06:06,668.2,0,1405.6,657.5999999999999,797.6,751.8,1048.4,888.5999999999999,1688.6,1882.4,254.6,628.5999999999999,4.3999999999999995,38.4,41.4,36.8,
