時間,Group1_Production_包装機(産業機械)_#06,Group1_Production_包装機(産業機械)_#16,Group2_Production_産業機械_#04,Group2_Production_産業機械_#05,Group2_Production_産業機械_#08,Group2_Production_産業機械_#11,Group2_Production_産業機械_#13,Group3_Production_成形機(産業機械)_#02,Group4_Production_産業機械_#03,Group4_Production_産業機械_#09,Group4_Production_産業機械_#12,Group5_Production_産業機械_#14,Group6_Production_産業機械_#01,Group7_Production_産業機械_#07,Group8_Production_産業機械_#15,Group9_Production_産業機械_#10,
05:46,895.4000000000001,0,1182,561.5999999999999,858.4,653.8000000000001,1079.4,826.6,1276.6,1688.2,322.40000000000003,249.6,18.4,74,38.6,34.4,
05:47,902.3999999999999,0,1170.4,582.8000000000001,892,633,1079.4,839.8,1231.2,1647.6,328.6,227.4,46.400000000000006,82.19999999999999,36.199999999999996,40.2,
05:48,919.2,0,1161.2,570.2,849,670.2,1077.6,765.2,1272,1706.8000000000002,328.6,261,8.200000000000001,73,28.999999999999996,39.2,
05:49,910.6,0,1149,604.8,904.8,604.1999999999999,1058.6000000000001,816.8,1214.8,1641.6000000000001,305.4,236.20000000000002,59.8,73.4,31.4,48.199999999999996,
05:50,868.6,0,1269.2,598.6,895.5999999999999,652.2,1124.2,935.6,1299.2,1680.3999999999999,323.4,267.2,68,73.4,41.4,27.400000000000002,
05:51,909.4,0,1257.8,591.2,869.9999999999999,656,1126,885.3999999999999,1288.6,1676.0000000000002,323,280.2,93,60.8,36.4,28.999999999999996,
05:52,904.5999999999999,0,1330,631,902,680.8,1166.3999999999999,944.8000000000001,1341,1712.2,325.2,304.59999999999997,113.39999999999999,51.4,38.4,29.599999999999998,
05:53,899.2,0,1355,621.1999999999999,893.2,753.2,1180.2,983.4,1390.8,1742.0000000000002,360,323.6,107.2,64.4,34.2,32.6,
05:54,918.4,0,1424.8,638.1999999999999,943.6,706.6,1268,1112.4,1354.4,1691.6000000000001,373.8,283,182.8,72.8,37.2,21,
05:55,881.8,0,1399.8,616.6,895.4000000000001,729.8,1220.8,1067.3999999999999,1385.8,1709,342.4,342.2,176.4,70.8,35.199999999999996,26.200000000000003,
05:56,933.2,0,1398.4,647.4,938.5999999999999,717,1223.4,1060,1336.4,1690.6,361.4,274.6,161.60000000000002,82.6,35,20,
05:57,937.2,0.2,1387.6,637.4,924.6,709.8,1241.3999999999999,1036.8,1315.4,1680.8,350.2,288.2,183.8,75.2,33.4,14.799999999999999,
05:58,924,0,1385.8,622,910.6,716.8000000000001,1244.4,1037,1348.4,1702.6,334,314,167.2,81.39999999999999,35.199999999999996,18.6,
05:59,944.2,0,1383.6000000000001,652.4,955.8,687,1246.8,1054.2,1297.2,1662.3999999999999,334.2,269.4,183,86,36.8,13.4,
06:00,927,0,1387.6,626.8,923.1999999999999,722.2,1262.4,1014.1999999999999,1321,1694.2,332,305.2,155.6,100,37.4,9.2,
06:01,999.2,0.4,1379.2,667.4000000000001,956.8,710.6,1276.2,993.6,1259.8000000000002,1656.2,337,261.4,211.39999999999998,100.2,23.599999999999998,13.8,
06:02,1084.6,0.8,1329,729,994.6,693.6,1249.4,957.6,1200.6,1598.4,324.6,244,279.4,89.8,16.400000000000002,29.2,
06:03,1064.2,0.8,1317.8000000000002,690.6,943.4,728.5999999999999,1251.6,920.2,1231.8,1625.1999999999998,330.6,242.20000000000002,227.4,93,12.4,17,
06:04,1018,0.8,1346.6,690.6,927.6,717,1254,949.8,1254.6,1620,322.40000000000003,262,215.20000000000002,79.4,14.799999999999999,11,
06:05,966.2,0.6,1380.4,682.4,931.6,716.6,1250.3999999999999,993.6,1287.4,1648.4,322.8,277.2,188.6,77.8,17.599999999999998,11.200000000000001,
06:06,988.0000000000001,0.6,1391.2,676,931.8,711,1257.4,1029.6,1293.3999999999999,1625.1999999999998,320.40000000000003,271.8,202.59999999999997,91.60000000000001,20.200000000000003,7.199999999999999,
06:07,969.6,0.4,1359.2,670,944.8000000000001,683.1999999999999,1236.4,1049.6000000000001,1262.4,1582.4,306.59999999999997,250,214,91.60000000000001,24.2,6,
06:08,919.9999999999999,0,1337.2,622.4,887.8,768.4,1216,989.4,1349.6000000000001,1669.6000000000001,299.8,364.2,217.20000000000002,96.2,21.2,29.4,
06:09,986.4000000000001,0.4,1362,673.2,964.4,684.6,1261,1050,1245.8,1577.3999999999999,307.2,238.60000000000002,216,102,22.8,2.4,
06:10,956.8,0.6,1387.6,658,947.6000000000001,668.8,1282.4,1059,1249.8,1587.8,298.6,265.2,216,106,24.2,1.6,
06:11,971.8,0.2,1374.6000000000001,698,1013.8,676.6,1268,1116.2,1193,1533.8,313,214.2,279.59999999999997,102.2,22.6,9.4,
06:12,951.6,0.2,1399.4,677.8,977.8000000000001,692.4000000000001,1289.8,1173,1242,1531.8,328.79999999999995,227.59999999999997,256,113.19999999999999,22,1.6,
06:13,958.8,0,1351.3999999999999,670.6,973,711.8000000000001,1270,1106.8,1213.6,1531,336.2,211.60000000000002,241.4,121.8,14.799999999999999,3,
06:14,961.5999999999999,0.2,1369.8,670,974.4,715.8000000000001,1272,1082.4,1242,1556,316,239.8,221.4,129.8,15.2,2.1999999999999997,
06:15,970.4000000000001,0.2,1363.2,683.4,984,715,1285.3999999999999,1095.6,1238,1548.6000000000001,309.6,240.79999999999998,216.6,145.2,14.2,1.2,
06:16,980.8,0,1378.2,692,1005.0000000000001,721.4000000000001,1280.6,1146.2,1228.8,1547.6000000000001,320.40000000000003,215,240,139.39999999999998,16.8,0.8,
06:17,998.1999999999999,0,1350,671.1999999999999,997.4,710,1277.2,1114.4,1197,1543.3999999999999,321,202.2,229.6,152.2,10.2,0.8,
06:18,1014.6000000000001,0.2,1364.2,692,993.2,720.4,1289,1110,1210,1550.2,329.4,208.2,250.99999999999997,134.4,13.8,1.4000000000000001,
06:19,931.1999999999999,0.2,1388.2,680,968.8000000000001,711.5999999999999,1299.8,1096,1246.4,1562.2,306.2,258.40000000000003,212.4,132.6,17.2,0.4,
06:20,959.6,0,1377.2,679.6,986.9999999999999,720.4,1281.8,1115.6000000000001,1227.2,1562.4,320.40000000000003,220.4,224.00000000000003,131.20000000000002,18,1.7999999999999998,
06:21,971.4000000000001,0.2,1357.6000000000001,668.4,987.5999999999999,717.4000000000001,1271.8,1100,1208,1542.3999999999999,322,217,232.39999999999998,137.4,12.4,1.7999999999999998,
06:22,927.6,0,1371.6,663.8,985.6,715.6,1261.4,1133.3999999999999,1240.1999999999998,1541.3999999999999,321.6,231.6,217.4,140.39999999999998,11.799999999999999,0.6,
06:23,973.6,0,1361.8,673.4,984,714.6,1284.2,1144.8,1223,1535.3999999999999,335,203.6,239.6,135.60000000000002,18.6,1.7999999999999998,
06:24,931.1999999999999,0.2,1361,669.4,977.6,694,1280,1123.1999999999998,1237.2,1548.8,317.2,231,233.8,114.19999999999999,15.6,1.4000000000000001,
06:25,905.4,0.2,1374.6000000000001,654.6,954.5999999999999,676,1284.8000000000002,1134,1247.2,1551.3999999999999,324.6,243.8,246.4,100.4,15,2.8000000000000003,
06:26,985.3999999999999,0,1259.2,774,1110.6,621.6,1188,1133.3999999999999,1124.4,1443,309.2,199.8,363.6,105.60000000000001,8,53.800000000000004,
06:27,915.1999999999999,0,1359.3999999999999,656.8,981.8,704.8,1262.6,1153.4,1238.4,1545.2,341,220.00000000000003,232.20000000000002,123.8,10.8,2.8000000000000003,
06:28,918.8000000000001,0,1409,664.2,989.6000000000001,705.4,1267.3999999999999,1220,1277.8,1543.8,341.40000000000003,229.99999999999997,260.8,118.39999999999999,13.8,1.4000000000000001,
06:29,861.5999999999999,0,1430,663.4000000000001,977.2,709.1999999999999,1281.4,1186.8,1291,1548,307.6,274.2,215.79999999999998,126.2,15.8,0,
06:30,832,0,1437.2,662,975,705.6,1265.8,1236.6,1297,1524.2,314,270,227,127.60000000000001,15.8,0,
06:31,839.8,0,1391.6000000000001,649.4,968.4,707,1239.6000000000001,1158.6000000000001,1301.6,1552.6,314,273.6,171.2,121.2,17.2,2.8000000000000003,
06:32,824.8,0,1441.6000000000001,669,964.1999999999999,705,1270.4,1146.2,1355.8,1613,292.4,326.2,143,117.8,20.8,2.4,
06:33,806,0,1460,657,968.6,713.6,1259,1226.2,1349.8,1560.2,326.6,294.4,185.60000000000002,100,22.2,3.8,
06:34,792.6,0,1384.8000000000002,660,961.5999999999999,739.2,1195.2,1146.4,1349,1585.6,313.8,298.20000000000005,98.2,111.20000000000002,29.599999999999998,8.6,
06:35,802.8000000000001,0,1397.8,648,967.4,719.8000000000001,1251.3999999999999,1221.8,1321.6,1551.8000000000002,338.8,259,181.20000000000002,116.39999999999999,15.6,6.6000000000000005,
06:36,811.4000000000001,0,1465.1999999999998,676.8,1002.2,734.8,1276.8000000000002,1249,1326,1542.2,312.8,287,200.99999999999997,124.4,24,0.6,
06:37,779.1999999999999,0,1475.2,675.4,989.1999999999999,725.4,1280.2,1307.4,1352.3999999999999,1529.6,325,285.2,196.2,121,24.6,1,
06:38,808.4,0,1553.4,702.6,1021.5999999999999,749.8000000000001,1333,1447.2,1364.4,1508,355.4,275.4,298,109.80000000000001,17.4,1,
06:39,814.8,0.2,1607.9999999999998,750.8,1072.2,743.4,1362.2,1561.4,1363.6,1443.3999999999999,353,268.8,390.2,109.80000000000001,11.799999999999999,0.2,
06:40,733,0.2,1635.2,736.5999999999999,1055.2,751.6,1346.4,1549.2,1431.4,1513.2,317.4,335.59999999999997,318.8,98.6,19.400000000000002,0,
06:41,813.4000000000001,0.4,1593,704.4,1052.8,725.4,1353,1455.6,1374.8,1528.2,333,297.2,350.59999999999997,90.2,11.600000000000001,0,
06:42,939.4,0.8,1737.6000000000001,808.2,1172,784.1999999999999,1478.4,1603,1507.8,1650.6,357.6,310.2,438.40000000000003,94.19999999999999,6.6000000000000005,0.4,
06:43,1048.4,1.2,1790.2,865.1999999999999,1237,804.5999999999999,1536.6,1660.8,1541.2,1709.8,358.59999999999997,296.20000000000005,496.8,91.4,9.2,0,
06:44,1057.1999999999998,1.4000000000000001,1801.3999999999999,869.8000000000001,1220.2,821.4000000000001,1541.2,1624.4,1565.1999999999998,1743.6,358.2,320.8,471.8,95.39999999999999,2.8000000000000003,0,
06:45,1017.4,1.4000000000000001,1831.4,873.8,1190.4,831.8,1547.2,1593.3999999999999,1623.9999999999998,1787.8,351.4,375.59999999999997,429.4,74.6,6.6000000000000005,0,
06:46,1003.5999999999999,1.2,1745.7999999999997,840.1999999999999,1134,822.4,1480.4,1472.2,1601.6,1783.3999999999999,335.40000000000003,379.2,340.8,89.60000000000001,7.8,0.8,
06:47,882,0.4,1541,711.2,1025.8,723.6,1325.6,1351,1395.8,1600.6,345.6,292.2,282.8,94.6,14.799999999999999,2.6,
06:48,869.9999999999999,0,1518.8,721.4000000000001,1021.5999999999999,755,1320,1319.4,1400.3999999999999,1618.8,345,300,235.8,110.00000000000001,13.200000000000001,4.8,
06:49,864,0,1498.1999999999998,714.8,1020.8000000000001,746,1331.8,1290.6000000000001,1367,1620.6,336.6,297.40000000000003,228.39999999999998,112.20000000000002,20,1.7999999999999998,
06:50,936.2,0.2,1500,787.2,1097.8,707.4,1271.4,1346.6,1331.2,1536.4,329.4,273,326.79999999999995,108.2,13.200000000000001,22.400000000000002,
06:51,856.4,0.2,1544.8,709,1024.4,739,1319.4,1349.2,1376.8000000000002,1609,345,304.4,282.2,108.2,12,1.6,
06:52,777.2,0,1575.6,722.6,1027.8,746.1999999999999,1297.4,1404.6,1410.8,1566.2,338.2,323.20000000000005,246.60000000000002,100.6,23.599999999999998,0.4,
06:53,948.8,0.6,1745,835.8000000000001,1118.6,875.2,1470,1414.8,1568.2,1787.3999999999999,351.6,406.20000000000005,278.6,84.6,19.2,3,
06:54,1030.2,1.2,1786.1999999999998,983.4,1240.6000000000001,850,1511.4,1472.2,1568,1744.6000000000001,329.8,426.19999999999993,440.8,52.800000000000004,8.200000000000001,27.400000000000002,
06:55,961.8000000000001,1,1825.8,874.8,1186.8,891,1536.8,1539.6000000000001,1621.2,1832.6000000000001,366.8,400.6,373,57.8,15.8,3,
06:56,963.4000000000001,1.4000000000000001,1858.3999999999999,898.6,1204.6,847.4,1558.3999999999999,1625.6,1617.0000000000002,1758.2,339.40000000000003,414.40000000000003,432.2,63,10.6,0,
06:57,857,0.6,1717.0000000000002,782.2,1109.6,814.6000000000001,1440.6000000000001,1527.6,1496.4,1647,345,364.2,347.6,90.4,17.8,0.4,
06:58,806.8,0.4,1593.6,727,1025.3999999999999,752,1335.2,1371.4,1392.3999999999999,1557.1999999999998,334.2,348.8,279.2,97.8,19.400000000000002,0.6,
06:59,784,0,1586.8,722.8,1042,783.8,1340.1999999999998,1404.4,1406,1564.2,321,338.4,229.8,117.39999999999999,26.6,0.6,
07:00,758.1999999999999,0.2,1598.1999999999998,734.4,1029.8,763.8,1335.3999999999999,1345.2,1424.2,1596,300,385.59999999999997,205.79999999999998,102.60000000000001,25.2,1.4000000000000001,
07:01,772.4,0.4,1611.6,727.4,1044.4,752.6,1348.8,1398.6000000000001,1372.8,1545.6,315.4,345.40000000000003,267.8,100,27,0,
07:02,743.6,0.2,1588.4,711.4,1008.2,746,1353.6,1417.3999999999999,1395.4,1535.2,329.59999999999997,342.2,267.6,94.8,24,0,
07:03,780.1999999999999,0,1567,711.4,1012.8,758.1999999999999,1326.2,1387.2,1396.8,1557.1999999999998,337.59999999999997,328.6,246,97.6,21.4,1,
07:04,827.3999999999999,0.2,1585.8,742.6,1015.1999999999999,806.6,1338.6,1313,1397.6000000000001,1597.4,334.2,351.4,215.60000000000002,99.4,28.4,0.4,
07:05,872.1999999999999,0.8,1744.6000000000001,818.6,1088.4,832.4,1471.8,1473.1999999999998,1522.2,1657,329.4,396.8,312.40000000000003,99.4,17,0.4,
07:06,971.5999999999999,1.2,1840.2,892.4,1191.8,898,1548.1999999999998,1587.6,1607.6000000000001,1769.6000000000001,359.8,397.2,403.8,90.60000000000001,7.199999999999999,0.6,
07:07,955.1999999999999,1.4000000000000001,1868.8,892.8000000000001,1195,878.2,1544.8,1640.8000000000002,1598.8,1732.4,359.8,399.8,438.2,83.6,8.4,0.2,
07:08,1027,1.4000000000000001,1828.6000000000001,892.4,1204.2,865.8,1569.8,1616,1557.4,1718.8,374,362.8,484,80.80000000000001,4.8,0.6,
07:09,786.8000000000001,0,1607.4,728.4,1022.8,836,1368.2,1435.3999999999999,1536.8,1651.0000000000002,347.2,386.4,262.8,94.39999999999999,14.799999999999999,6,
07:10,811,0.4,1622,748.6,1032.1999999999998,773.6,1377.6,1340.4,1419.2,1610.0000000000002,330.79999999999995,378.2,246.60000000000002,108.80000000000001,16.8,0.4,
07:11,822.4,0.4,1619.3999999999999,732.5999999999999,1061.2,744.6,1364.2,1461.8,1362.6,1532.6000000000001,342.6,310.59999999999997,331.2,111.00000000000001,18.8,0.8,
07:12,876.4,0.8,1694.6000000000001,778,1108.8,786.5999999999999,1459.2,1513.6,1417.3999999999999,1578.2,354.4,337.8,362.2,110.80000000000001,17.4,0,
07:13,919.6,0.8,1820.6,901.6,1172.2,956.8,1541,1511,1646.3999999999999,1782.9999999999998,336,457.2,292.4,88.4,23,1.2,
07:14,824,0.2,1792.3999999999999,871.8,1117.3999999999999,1011.8000000000001,1504.8,1455.4,1732.1999999999998,1830.9999999999998,296.20000000000005,543.8,211.60000000000002,97.39999999999999,37.8,4.2,
07:15,945.8000000000001,1,1842.3999999999999,919.8000000000001,1204.6,926.4,1526.6,1547.2,1618,1770.7999999999997,322.40000000000003,441,353.79999999999995,78.60000000000001,16.8,1,
07:16,799.6,0.8,1851.3999999999999,895.5999999999999,1191.6000000000001,876.4,1537.6,1645.2000000000003,1647.8000000000002,1713,319.6,452.59999999999997,370.6,51.4,29.799999999999997,0.6,
07:17,851.2,0.6,1729.4,847.6000000000001,1130,871.8,1429.4,1521,1565.4,1672.6,333.8,396.20000000000005,328.2,48.4,31,2.8000000000000003,
07:18,783.4,0,1509,808.6,1096.8,698.2,1245.8,1344.8,1329.8,1489,295.2,362.59999999999997,323.8,50.6,35,35,
07:19,851.4,1,1574.8,743.6,988.5999999999999,776.4,1350.3999999999999,1268.2,1406.4,1600.8,326.4,380.6,255.20000000000002,64.60000000000001,23.200000000000003,2.4,
07:20,826.4,0.4,1556.4,722.4,986.5999999999999,773.4,1335.6,1278.6,1411.2,1599.4,337.8,373,227.4,69,27.200000000000003,1.7999999999999998,
07:21,773.2,0.2,1570.2,720.4,990.8,802.2,1353.6,1287.6,1447.2,1643.8,339.40000000000003,390.2,196.2,73.6,28.799999999999997,3.5999999999999996,
07:22,734.1999999999999,0,1581.2,764.4,1022.6000000000001,801.4,1349.6000000000001,1322.6000000000001,1479.6,1627.8,283.40000000000003,424.6,161.8,85.8,35.8,0.4,
07:23,688,0,1610.3999999999999,786.4,982.4,833,1279.2,1285.6,1539.4,1650.1999999999998,289.2,488,133.6,50.6,43.2,5.800000000000001,
07:24,819.4000000000001,0,1670.7999999999997,812.8,1080.8,857.6,1365,1443.8,1595.8,1716,317.2,430.79999999999995,194,85.39999999999999,39,0.8,
07:25,975.6,1.2,1852.8,919.2,1184,914.6000000000001,1511,1535.8,1683.6,1821.2,352.59999999999997,453.8,378.79999999999995,61.4,12.4,2.6,
07:26,954.1999999999999,1.2,1869.8,896.0000000000001,1182.4,853.5999999999999,1560.6,1641.1999999999998,1642.8000000000002,1740.6,354.59999999999997,430.79999999999995,436.59999999999997,81.6,13.8,0,
07:27,936,1.4000000000000001,1903.2,915.1999999999999,1163,873.8,1537.8,1542.2,1654.6,1829.6,327.4,489.59999999999997,384.2,62.8,23.599999999999998,0.8,
07:28,1066.3999999999999,1,1770,1017.4,1344.4,787.8,1503.8,1612.6000000000001,1484,1673.6000000000001,344.6,374,561.5999999999999,75,13,45.2,
07:29,1032,1.6,1824.6,901,1137,863.5999999999999,1557.8,1455.4,1662,1816.8,334.8,475.4,368.6,66.4,16.6,0,
07:30,921.0000000000001,1,1841,883.8,1127,914.6000000000001,1498.4,1462.8,1701.8000000000002,1858.8000000000002,347.40000000000003,492.6,308.8,52.400000000000006,23.200000000000003,4.8,
07:31,920.5999999999999,1.4000000000000001,1887.3999999999999,897.4,1132.4,873.8,1549.8,1485.6,1673.1999999999998,1801.2,315.8,511.59999999999997,359.6,63.4,19.2,0,
07:32,852.8000000000001,0.6,1640.4,778,1055.6,777.8,1368.2,1368.8,1442,1625,312.2,383.8,273.8,99.8,24,0.4,
07:33,802.9999999999999,0,1535.2,709,1013.4000000000001,750.1999999999999,1302.8,1329,1381.4,1561.6,330.6,331.4,235.6,110.80000000000001,26.400000000000002,5.2,
07:34,830.8,0.4,1569.4,718,986.5999999999999,795,1329.4,1267,1436.2,1644.8,315,388.4,203.39999999999998,110.80000000000001,24,1.2,
07:35,758,0,1585,742,1030,765.6,1306.2,1384.8000000000002,1467.2,1584.8000000000002,313,372.8,193.6,105.80000000000001,33.6,0.8,
07:36,814.8,0.2,1575,740.6,993,785.2,1315,1287,1442.3999999999999,1610.2,319,383.2,198.4,92,33.4,0.6,
07:37,793,0,1580.8,738.8,1010.2,747.6,1281.8,1331.8,1434.6,1573.1999999999998,319.8,374.40000000000003,231.8,92.2,34,4.8,
07:38,782.4,0,1590.1999999999998,721.6,995.2,771.1999999999999,1315.6000000000001,1327.8,1459.8000000000002,1625,325.4,384.8,190.39999999999998,94.39999999999999,27.400000000000002,0.8,
07:39,796,0,1547.2,716.6,1000,775.4,1289.2,1321,1420.2,1598.8,343,354.2,216.6,94.8,25.2,3.4000000000000004,
07:40,756.2,0,1664,761.4,1043.2,804.5999999999999,1391,1392,1543.6,1701.0000000000002,332.8,413.6,210.8,84.8,25.4,4.2,
07:41,948.4,1,1815.4,897.1999999999999,1156.6000000000001,898.4,1485.2,1493.2,1658.8000000000002,1809,345,442.8,339.40000000000003,64.4,17.4,3,
07:42,822.6000000000001,0.8,1875.6,891.2,1166.6000000000001,896.8,1501.2,1622.6,1701.6,1778.3999999999999,330.6,487.6,353.79999999999995,74.2,17,0,
07:43,800.8,0.6,1877.8,910.3999999999999,1184.2,860,1490.6000000000001,1710.3999999999999,1725.8,1714.6000000000001,312.59999999999997,484,348.20000000000005,86.4,25,0,
07:44,699.2,0,1706.6,819.6,1126.6,750.4,1355.6,1603.8,1537.4,1540,296.6,411.4,281.4,107.60000000000001,38.2,4.8,
07:45,593,0,1618.4,718,1033.3999999999999,768,1270,1501.3999999999999,1492.8000000000002,1499.2,308.8,402.79999999999995,185.4,107.4,42.6,0.8,
07:46,706.8,0,1599.2,736,1026.2,783.8,1284.2,1434,1476.2,1554.8,314,394.4,197.8,107.4,30.4,0.4,
07:47,672,0,1576.3999999999999,742,1035.3999999999999,798.6,1252.3999999999999,1504.8,1497.4,1503.6,333,355,190.2,111.20000000000002,34,2.6,
07:48,688.1999999999999,0,1656.6,788.8,1070.6,784.4,1300.6,1632.8,1456.4,1432.1999999999998,332.4,338.4,302.59999999999997,116.39999999999999,28.199999999999996,0,
07:49,670.4,0,1611.8,739.2,1034.8000000000002,784,1267,1574.4,1473.8,1481.2,335.59999999999997,360.59999999999997,250,105.2,28.799999999999997,2.6,
07:50,832,0.4,1834.8,880.0000000000001,1198,857,1489.2,1699.6,1615.6,1675.8,335.40000000000003,400.6,379.2,87.4,24.8,0.4,
07:51,909.2,1,1872.6,903.8000000000001,1195.6,862.4000000000001,1519.6,1714.2,1676.0000000000002,1714.3999999999999,344.4,434.6,424.2,61,26.400000000000002,0,
07:52,877.2,0.6,1864.3999999999999,902.9999999999999,1221,860.6,1492.6,1726.2,1641,1675,332.2,412.2,411.00000000000006,89.60000000000001,20.599999999999998,0,
07:53,836.8000000000001,0.8,1894.0000000000002,898.4,1210.2,852,1507.1999999999998,1757.8,1672,1687.3999999999999,321.8,444.4,421,82.8,20.4,0,
07:54,841,0.4,1857.1999999999998,903.9999999999999,1199.6000000000001,877.8000000000001,1489.4,1714,1669.8,1685.3999999999999,324.8,440.59999999999997,364.8,92,26.8,0,
07:55,844.4000000000001,0.8,1891.4,917,1212.2,877.8000000000001,1497.6000000000001,1722,1687.6000000000001,1706.4,304.2,449.2,376,96.2,18.8,0,
07:56,782.2,0.2,1706.2,817,1118.3999999999999,793.6,1389,1574.6000000000001,1529.2,1579,293,396,291,128.4,25.6,0,
07:57,655,0,1613.6,769.4,1053,790,1272,1511,1483.6000000000001,1513.4,289.8,372.6,191.4,126.8,40,0.4,
07:58,727.2,0,1579.6,722.6,1035.8,757,1311,1494.6,1452.8,1512.8,310.2,355.2,234.39999999999998,118.39999999999999,28.199999999999996,0,
07:59,712.8,0,1564.4,731.6,1034.6,773.4,1285.2,1471.6,1431.2,1500.8,339,335.8,244.20000000000002,100.2,27.400000000000002,1,
08:00,649.6,0,1604,728.2,1030.6,763.6,1266.3999999999999,1527.8,1489.8,1500.3999999999999,319,374.40000000000003,223.60000000000002,111.00000000000001,28.000000000000004,0.8,
08:01,698,0,1578.6,724.2,1041.6000000000001,755.8,1285.2,1461.4,1423,1515.1999999999998,326.6,329.2,242.79999999999998,112.20000000000002,25.6,1.6,
08:02,703,0,1584.8000000000002,734.6,1034.8000000000002,782.4,1270.6,1476.2,1455,1512.2,333.8,356.8,222.2,117.39999999999999,27,0.8,
08:03,706.4,0,1548.8,706.6,1012.5999999999999,782.8000000000001,1271.2,1424.4,1483.2,1568.6,345.2,348.20000000000005,178,105.2,31.2,3.8,
08:04,684.1999999999999,0.2,1830.9999999999998,844,1112.4,839.8,1412.6,1666,1672.6,1640.4,314,474.8,292,90.60000000000001,26.6,1,
08:05,846.4000000000001,0.8,1907.8,907.1999999999999,1217.8000000000002,866.8,1499,1811.8,1678.8,1693.1999999999998,359.8,424.2,474.8,60.6,19.400000000000002,5.2,
08:06,787,0.2,1899.6,889.6000000000001,1234.6,844.2,1492,1921,1702.6,1616.8,349.6,405.40000000000003,432.4,92.4,21,0.4,
08:07,833.4,1,1918.4,884.2,1223.4,831.4,1515.4,1811,1680.2,1653,321.4,440.59999999999997,453.59999999999997,66.4,25.8,0,
08:08,812.4000000000001,1.2,1939.8,925.2,1205.6,867,1532.4,1818.1999999999998,1707.1999999999998,1676.2,324.6,471.6,457.8,63.2,21.6,0,
08:09,762,0.8,1946.8,917.6,1216.2,870.2,1513.6,1792.6,1738.4,1667.2,295,481.59999999999997,412.8,76.8,26.6,0.4,
08:10,792.6,1,1882.1999999999998,886.8000000000001,1119.8,942.2,1474.8,1593.2,1781.6,1802.4,281.8,646.8,433.6,69.39999999999999,22.400000000000002,28.000000000000004,
08:11,802,0.6,1907.9999999999998,913.1999999999999,1219.8,892.6,1506.6000000000001,1818,1712.2,1655,333,438.40000000000003,422.20000000000005,90.4,20,0.6,
08:12,826.4,0.4,1928.6000000000001,932,1239.6000000000001,884.8000000000001,1515.4,1873,1702.8,1670.4,330.2,434,434.6,97.39999999999999,19.400000000000002,0,
08:13,739,0.6,1799.2,834.6,1111.4,816.4,1407.6000000000001,1640.8000000000002,1630.3999999999999,1596,299.6,452.4,322.8,87.4,25,0,
08:14,626.6,0,1649.6,754.8,1056,768.2,1286.2,1596.4,1515.4,1519.4,319.6,388.4,250.59999999999997,82.8,38.6,2.1999999999999997,
08:15,680,0,1697.6,788.6,1065.6000000000001,795,1313.8,1561.2,1564.8,1573.4,305.79999999999995,421.40000000000003,263.6,76.6,33.800000000000004,2.1999999999999997,
08:16,734,0.4,1946.2,938.5999999999999,1170.4,890.8,1478.8,1763.2,1813.8000000000002,1726.3999999999999,298.4,540.4,324.8,73.4,35.8,0,
08:17,800,0.6,1870.4,887.5999999999999,1141.6000000000001,847.0000000000001,1476.6,1659.4,1774.6,1790.2,307.4,515.8000000000001,304,56.99999999999999,32.4,0.2,
08:18,847.6000000000001,1.2,1911,910.2,1203,836.2,1545,1723.4,1695.6,1719.8,294.4,470.8,409.6,70.39999999999999,20.8,0,
08:19,848,1,1908.8000000000002,943.4,1178.4,900.2,1481.4,1661.1999999999998,1771.8,1783.3999999999999,320.2,501.40000000000003,378.4,41.6,22.400000000000002,0.6,
08:20,815.1999999999999,1,1931.8000000000002,923.4,1168.2,858,1498.1999999999998,1724.8000000000002,1783.8000000000002,1747.4,325.4,512.6,410.20000000000005,39.800000000000004,23.200000000000003,0.4,
08:21,769,1,1968,913.0000000000001,1195.2,847.0000000000001,1505.4,1842.3999999999999,1774.6,1685.8,331.8,488.8,470.4,47.599999999999994,15.6,0,
08:22,761.8000000000001,1,1952.8,940.8,1156,855.1999999999999,1510,1698.8,1804.4,1761.4,288,570.6,355.6,42.8,30.4,0.4,
08:23,843.8000000000001,1,1912.8,933.8,1165.1999999999998,893,1497.4,1641,1763.4,1784,315.4,500.4,356.4,56.2,20.8,0,
08:24,815,0.8,1916.1999999999998,911,1144.8,918.6,1502,1620.4,1808.6,1838,308.59999999999997,554.6,332,52.400000000000006,25,3.4000000000000004,
08:25,893.8000000000001,1.4000000000000001,1899.8000000000002,912.4000000000001,1144.6,865.8,1512.6,1671,1731.6,1761.1999999999998,339.8,480.19999999999993,446.40000000000003,34.8,11.799999999999999,0.2,
08:26,885,0.8,1830.6000000000001,910.3999999999999,1193.2,839.6000000000001,1512.8,1642.8000000000002,1676.6,1742.2,327.4,429,390,61.6,15.4,2.1999999999999997,
08:27,836.4000000000001,0.4,1841,874.4,1161.8,878.4000000000001,1502.6,1673,1753,1758.2,353.4,448.00000000000006,327.59999999999997,62.4,26,1.4000000000000001,
08:28,874.2,0,1790.6,857.8,1177.8,864.6000000000001,1461.2,1632.8,1674.8000000000002,1762.3999999999999,367.4,396.6,341.2,55.2,31,4.2,
08:29,738.6,0,1794.2,826.4,1153,842.8000000000001,1410.3999999999999,1714.6000000000001,1664.3999999999999,1654.4,336,409.6,315.8,70.19999999999999,36.6,0.8,
